name,family,category,size,seed,paradigm,solver,status,proved_optimal,objective,runtime_s,memory_peak_mb,best_at_10s,best_at_30s,best_at_60s,timeout_s
A_knapsack_320_1,knapsack,A,320,1,milp,scip,OPTIMAL,True,2628,0.0397,0.0,2628,2628,2628,600.0
A_knapsack_320_1,knapsack,A,320,1,milp,gurobi-ind,OPTIMAL,True,2628,0.0036,0.0,2628,2628,2628,600.0
A_knapsack_320_1,knapsack,A,320,1,milp,cplex-ind,OPTIMAL,True,2628,0.0131,0.0,2628,2628,2628,600.0
A_knapsack_320_1,knapsack,A,320,1,cp,gecode,SAT,False,1909,600.0,45.99,1875,1885,1890,600.0
A_knapsack_320_1,knapsack,A,320,1,cp,cpsat,OPTIMAL,True,2628,0.0936,96.09,2628,2628,2628,600.0
A_knapsack_320_2,knapsack,A,320,2,omt,z3,OPTIMAL,True,2556,2.6513,39.36,2556,2556,2556,600.0
A_knapsack_320_2,knapsack,A,320,2,omt,optimathsat,OPTIMAL,True,2556,32.7098,27.35,,,2556,600.0
A_knapsack_320_2,knapsack,A,320,2,milp,cbc,OPTIMAL,True,2556,0.0839,61.56,2556,2556,2556,600.0
A_knapsack_320_2,knapsack,A,320,2,milp,highs,OPTIMAL,True,2556,0.0587,0.0,2556,2556,2556,600.0
A_knapsack_320_2,knapsack,A,320,2,milp,scip,OPTIMAL,True,2556,0.0395,0.0,2556,2556,2556,600.0
A_knapsack_320_2,knapsack,A,320,2,milp,gurobi-ind,OPTIMAL,True,2556,0.0028,0.0,2556,2556,2556,600.0
A_knapsack_320_2,knapsack,A,320,2,milp,cplex-ind,OPTIMAL,True,2556,0.0118,0.0,2556,2556,2556,600.0
A_knapsack_320_2,knapsack,A,320,2,cp,gecode,SAT,False,1884,600.0,40.98,1844,1863,1874,600.0
A_knapsack_320_2,knapsack,A,320,2,cp,cpsat,OPTIMAL,True,2556,0.0979,95.82,2556,2556,2556,600.0
A_knapsack_640_0,knapsack,A,640,0,omt,z3,OPTIMAL,True,5078,37.2157,40.86,,,5078,600.0
A_knapsack_640_0,knapsack,A,640,0,omt,optimathsat,OPTIMAL,True,5078,26.5799,34.21,,5078,5078,600.0
A_knapsack_640_0,knapsack,A,640,0,milp,cbc,OPTIMAL,True,5078,0.0837,61.61,5078,5078,5078,600.0
A_knapsack_640_0,knapsack,A,640,0,milp,highs,OPTIMAL,True,5078,0.0682,57.51,5078,5078,5078,600.0
A_knapsack_640_0,knapsack,A,640,0,milp,scip,OPTIMAL,True,5078,0.0666,0.0,5078,5078,5078,600.0
A_knapsack_640_0,knapsack,A,640,0,milp,gurobi-ind,OPTIMAL,True,5078,0.0047,0.0,5078,5078,5078,600.0
A_knapsack_640_0,knapsack,A,640,0,milp,cplex-ind,OPTIMAL,True,5078,0.0129,0.0,5078,5078,5078,600.0
A_knapsack_640_0,knapsack,A,640,0,cp,gecode,SAT,False,3468,600.0,56.23,3420,3430,3441,600.0
A_knapsack_640_0,knapsack,A,640,0,cp,cpsat,OPTIMAL,True,5078,0.4891,117.09,5078,5078,5078,600.0
A_knapsack_640_1,knapsack,A,640,1,omt,z3,OPTIMAL,True,5268,3.1234,41.57,5268,5268,5268,600.0
A_knapsack_640_1,knapsack,A,640,1,omt,optimathsat,OPTIMAL,True,5268,123.7876,35.33,,,,600.0
